GeneID	Symbol	log2FoldChange	AveExpr	t	P.Value	adj.P.Val	infected	control
902	NA	10.694820529467556	36.60409811289784	3.4089278125335287	0.0023817209518913686	0.04289708571887673	38.38656820114242	27.69174767167486
329	NA	10.16162221541872	10.189191969300756	3.6894127455166728	0.0011973271345457118	0.030178731213816506	11.882795671870541	1.7211734564518202
11232	NA	4.177677083487208	6.10678368456167	4.57234506117146	1.3220130368858928e-4	0.010914599393495124	6.8030631984762024	2.625386114988994
7296	NA	2.3059204415049477	2.3616318906857146	3.6807747806269417	0.00122312944952081	0.030346591790315347	2.7459519642698726	0.44003152276492513
348	NA	1.5036112914825335	8.93059473701977	3.6328281245950524	0.0013765947578290845	0.03200872838077351	9.181196618933527	7.677585327450993
2769	NA	1.4359620954711902	1.091839514193292	3.848288358088826	8.078819359837864e-4	0.025033586179411073	1.3311665301051572	-0.10479556536603302
3486	NA	1.2476604398123858	2.5891668985143554	3.4821404942094505	0.001992339130082572	0.038689605442677515	2.797110305149752	1.5494498653373663
1956	NA	1.1594755688867355	5.680075381645566	3.4691437317855636	0.0020566035442805665	0.03936292682953442	5.873321309793357	4.7138457409066215
11031	NA	0.8524794422814883	1.2353696581495648	3.333360459099907	0.002861139157637663	0.04657604417192849	1.3774495651964793	0.524970122914991
4616	NA	0.6286332962823802	3.0808224569347833	3.9887165368156947	5.69625316453473e-4	0.02124722616922364	3.185594672981846	2.5569613766994657
7874	NA	0.5930602499552367	2.2148636584138406	4.151352883846871	3.794993361234462e-4	0.018168164875647656	2.313707033406379	1.7206467834511423
